sale_id,sale_date,store_id,store_name,customer_id,channel,payment_method,product_id,barcode,quantity,unit_price_aed,discount_pct,promo_id,revenue_aed,cost_aed,gross_profit_aed
T012058,2026-01-03,S001,JVC Branch,C02046,Delivery,Card,P0062,9651370985933,3,12.62,0.0,,37.86,22.23,15.63
T012059,2025-11-08,S002,Dubai Hills Branch,C02959,Delivery,Google Pay,P0222,225579415523,5,7.0,0.0,,35.0,23.7,11.3
T012060,2025-11-15,S005,Deira Branch,C00310,Online,Cash,P0260,9463688725886,3,17.66,0.0,,52.98,42.72,10.26
T012061,2025-12-05,S001,JVC Branch,C01285,Delivery,Cash,P0264,1465669380112,1,46.59,0.0,,46.59,28.97,17.62
T012062,2025-12-21,S002,Dubai Hills Branch,C00701,InStore,Google Pay,P0232,4858333945224,2,14.52,0.0,,29.04,22.98,6.06
T012063,2026-01-03,S002,Dubai Hills Branch,C01390,Delivery,Card,P0108,47974801622,2,14.31,0.0,,28.62,24.04,4.58
T012064,2026-01-03,S003,Al Barsha Branch,C00195,Online,Card,P0295,1228685289759,5,15.26,0.0,,76.3,57.4,18.9
T012065,2025-11-24,S001,JVC Branch,C00580,Online,Card,P0099,7394731217275,1,66.81,0.0,,66.81,55.06,11.75
T012066,2026-01-11,S004,Marina Branch,C00313,Delivery,Card,P0185,4720999347684,4,12.45,0.0,,49.8,32.68,17.12
T012067,2025-12-20,S005,Deira Branch,C02363,Online,Cash,P0042,4711671902291,3,10.73,0.25,PR0052,32.19,29.25,2.94
T012068,2025-11-24,S005,Deira Branch,C01908,InStore,Card,P0295,1228685289759,5,15.26,0.0,,76.3,57.4,18.9
T012069,2026-01-03,S005,Deira Branch,C02187,InStore,Google Pay,P0209,8994417154543,1,16.12,0.0,,16.12,8.9,7.22
T012070,2025-12-09,S004,Marina Branch,C01042,Online,Cash,P0222,225579415523,1,7.0,0.0,,7.0,4.74,2.26
T012071,2025-10-30,S004,Marina Branch,C01807,InStore,Cash,P0019,52427868015,1,19.73,0.0,,19.73,11.4,8.33
T012072,2025-11-13,S001,JVC Branch,C00604,InStore,Cash,P0225,5628900287724,4,11.41,0.0,,45.64,31.04,14.6
T012073,2025-12-09,S001,JVC Branch,C01614,Delivery,Cash,P0228,7589975711300,2,9.23,0.0,,18.46,12.16,6.3
T012074,2025-12-07,S002,Dubai Hills Branch,C01826,InStore,Apple Pay,P0196,6884443106987,1,76.31,0.0,,76.31,43.2,33.11
T012075,2025-12-26,S005,Deira Branch,C01107,InStore,Cash,P0076,2268388516065,3,17.95,0.0,,53.85,31.56,22.29
T012076,2025-11-02,S002,Dubai Hills Branch,C02465,Delivery,Apple Pay,P0134,7175355609321,5,15.89,0.0,,79.45,51.05,28.4
T012077,2025-11-27,S002,Dubai Hills Branch,C01070,InStore,Cash,P0031,6688937346701,3,10.91,0.0,,32.73,22.68,10.05
T012078,2026-01-06,S001,JVC Branch,C03743,InStore,Google Pay,P0129,3028439599534,5,11.15,0.2,PR0060,55.75,39.25,16.5
T012079,2025-11-05,S002,Dubai Hills Branch,C03287,InStore,Apple Pay,P0063,471138267588,3,9.14,0.0,,27.42,20.43,6.99
T012080,2025-10-28,S002,Dubai Hills Branch,C01077,Delivery,Card,P0091,1798089324603,1,13.93,0.0,,13.93,10.33,3.6
T012081,2025-12-25,S001,JVC Branch,C00908,InStore,Cash,P0043,8677496499094,1,12.93,0.0,,12.93,7.57,5.36
T012082,2025-11-07,S001,JVC Branch,C01209,Online,Apple Pay,P0060,7095214562324,3,18.94,0.0,,56.82,46.65,10.17
T012083,2026-01-14,S003,Al Barsha Branch,C00360,Online,Cash,P0022,3036541458687,4,12.44,0.0,,49.76,32.6,17.16
T012084,2025-11-30,S002,Dubai Hills Branch,C02631,Delivery,Apple Pay,P0277,9876220234133,5,14.44,0.0,,72.2,58.95,13.25
T012085,2025-12-30,S004,Marina Branch,C01234,Online,Cash,P0148,4793564651936,6,7.63,0.1,PR0066,45.78,30.72,15.06
T012086,2025-12-13,S002,Dubai Hills Branch,C02464,InStore,Google Pay,P0105,7102767735928,1,12.72,0.0,,12.72,10.07,2.65
T012087,2025-11-24,S002,Dubai Hills Branch,C02212,Delivery,Google Pay,P0151,8993756798258,1,14.7,0.0,,14.7,8.52,6.18
T012088,2025-11-11,S005,Deira Branch,C01491,Online,Google Pay,P0183,32365199419,2,8.8,0.05,PR0055,17.6,10.76,6.84
T012089,2025-10-25,S004,Marina Branch,C02894,InStore,Cash,P0278,8006811492166,1,45.94,0.15,PR0017,45.94,31.28,14.66
T012090,2025-11-02,S002,Dubai Hills Branch,C00407,Delivery,Google Pay,P0046,4887719065942,4,10.47,0.0,,41.88,24.6,17.28
T012091,2026-01-10,S004,Marina Branch,C00188,Delivery,Apple Pay,P0077,6416052975168,1,12.49,0.1,PR0069,12.49,11.22,1.27
T012092,2026-01-13,S003,Al Barsha Branch,C02664,Delivery,Apple Pay,P0293,371705865097,1,10.95,0.0,,10.95,6.18,4.77
T012093,2025-12-26,S005,Deira Branch,C01013,InStore,Cash,P0097,2029702135566,6,14.93,0.0,,89.58,67.32,22.26
T012094,2025-12-28,S001,JVC Branch,C02256,InStore,Apple Pay,P0007,6697848018454,5,23.4,0.0,,117.0,92.15,24.85
T012095,2025-10-21,S003,Al Barsha Branch,C02776,Online,Google Pay,P0038,5494808313670,1,13.66,0.0,,13.66,9.51,4.15
T012096,2025-10-19,S003,Al Barsha Branch,C00099,Delivery,Apple Pay,P0008,8281489325286,6,17.61,0.0,,105.66,63.12,42.54
T012097,2025-11-25,S004,Marina Branch,C03596,Delivery,Cash,P0297,433504888995,2,18.45,0.0,,36.9,26.9,10.0
T012098,2025-12-21,S001,JVC Branch,C03881,InStore,Cash,P0072,6899809402443,5,23.06,0.0,,115.3,67.4,47.9
T012099,2025-12-19,S003,Al Barsha Branch,C03135,Online,Card,P0279,2820055778482,6,11.73,0.15,PR0001,70.38,63.84,6.54
T012100,2025-11-07,S004,Marina Branch,C03693,InStore,Card,P0299,9409610556616,2,17.89,0.0,,35.78,24.92,10.86
T012101,2025-10-18,S003,Al Barsha Branch,C03534,InStore,Cash,P0173,1020275884258,3,10.49,0.2,PR0041,31.47,28.86,2.61
T012102,2025-11-11,S002,Dubai Hills Branch,C02126,Delivery,Apple Pay,P0009,4303911718221,3,11.42,0.0,,34.26,23.85,10.41
T012103,2025-10-24,S002,Dubai Hills Branch,C01211,Online,Google Pay,P0024,3561595148463,5,6.14,0.25,PR0035,30.7,31.2,-0.5
T012104,2025-10-22,S002,Dubai Hills Branch,C01381,Delivery,Google Pay,P0131,3427086688262,1,35.1,0.1,PR0040,35.1,23.6,11.5
T012105,2025-12-15,S005,Deira Branch,C03146,InStore,Card,P0107,5953278774706,2,26.05,0.0,,52.1,42.16,9.94
T012106,2025-11-06,S005,Deira Branch,C00138,Delivery,Card,P0176,3536541951800,6,12.59,0.3,PR0066,75.54,88.92,-13.38
T012107,2025-11-14,S005,Deira Branch,C02166,Online,Google Pay,P0117,833016571208,5,11.3,0.15,PR0028,56.5,48.85,7.65
T012108,2026-01-02,S002,Dubai Hills Branch,C02699,Online,Apple Pay,P0282,6326634163893,1,15.28,0.1,PR0011,15.28,10.3,4.98
T012109,2025-11-26,S001,JVC Branch,C01749,Delivery,Google Pay,P0150,8911352909656,1,30.08,0.0,,30.08,21.45,8.63
T012110,2025-11-10,S002,Dubai Hills Branch,C00199,Online,Card,P0206,1035797279857,4,9.7,0.0,,38.8,25.64,13.16
T012111,2025-12-15,S004,Marina Branch,C02282,Delivery,Google Pay,P0270,8678085627188,1,69.81,0.0,,69.81,43.05,26.76
T012112,2026-01-05,S004,Marina Branch,C02629,Delivery,Google Pay,P0038,5494808313670,1,13.66,0.0,,13.66,9.51,4.15
T012113,2025-11-05,S002,Dubai Hills Branch,C01508,Delivery,Google Pay,P0060,7095214562324,3,18.94,0.0,,56.82,46.65,10.17
T012114,2025-11-30,S001,JVC Branch,C02837,InStore,Cash,P0031,6688937346701,1,10.91,0.0,,10.91,7.56,3.35
T012115,2025-11-03,S005,Deira Branch,C03390,Delivery,Card,P0036,5067165726287,3,7.46,0.15,PR0066,22.38,17.88,4.5
T012116,2025-12-22,S004,Marina Branch,C00267,Online,Cash,P0141,9261429396858,2,14.58,0.0,,29.16,24.16,5.0
T012117,2025-11-21,S002,Dubai Hills Branch,C03697,Online,Apple Pay,P0083,5186449251922,6,22.58,0.0,,135.48,106.62,28.86
T012118,2025-12-04,S002,Dubai Hills Branch,C01783,Delivery,Card,P0110,8523986800027,4,13.12,0.0,,52.48,35.08,17.4
T012119,2025-11-24,S003,Al Barsha Branch,C02257,InStore,Google Pay,P0295,1228685289759,2,13.73,0.1,PR0021,27.46,22.96,4.5
T012120,2025-10-26,S002,Dubai Hills Branch,C00861,InStore,Card,P0041,824008427108,2,12.2,0.3,PR0064,24.4,22.28,2.12
T012121,2025-11-24,S001,JVC Branch,C00039,Delivery,Cash,P0152,1254573875711,3,15.2,0.0,,45.6,29.13,16.47
T012122,2025-11-20,S001,JVC Branch,C01611,InStore,Card,P0028,7278895798682,3,13.06,0.15,PR0036,39.18,26.04,13.14
T012123,2026-01-02,S004,Marina Branch,C02022,InStore,Google Pay,P0083,5186449251922,2,22.58,0.0,,45.16,35.54,9.62
T012124,2025-11-21,S002,Dubai Hills Branch,C00686,Delivery,Cash,P0147,5965756924596,2,6.98,0.2,PR0058,13.96,10.32,3.64
T012125,2025-12-24,S003,Al Barsha Branch,C01571,InStore,Card,P0286,3718376452084,6,6.12,0.1,PR0063,36.72,31.86,4.86
T012126,2026-01-11,S003,Al Barsha Branch,C01259,Delivery,Apple Pay,P0103,1438424981824,3,11.94,0.0,,35.82,29.88,5.94
T012127,2025-11-06,S005,Deira Branch,C02033,Online,Google Pay,P0018,4118244935340,6,15.03,0.0,,90.18,74.82,15.36
T012128,2025-12-03,S003,Al Barsha Branch,C01777,Delivery,Apple Pay,P0101,1467866912516,5,8.2,0.0,,41.0,32.45,8.55
T012129,2025-11-16,S001,JVC Branch,C00383,InStore,Google Pay,P0037,5314737996501,1,10.14,0.3,PR0057,10.14,9.86,0.28
T012130,2025-11-14,S002,Dubai Hills Branch,C02654,InStore,Google Pay,P0060,7095214562324,3,18.94,0.0,,56.82,46.65,10.17
T012131,2025-11-13,S005,Deira Branch,C02751,Online,Apple Pay,P0180,2344565574315,1,34.89,0.0,,34.89,19.97,14.92
T012132,2026-01-11,S004,Marina Branch,C03457,Online,Google Pay,P0020,6204505331582,3,8.21,0.0,,24.63,19.71,4.92
T012133,2025-12-07,S003,Al Barsha Branch,C00754,Delivery,Cash,P0126,462265676619,6,28.98,0.0,,173.88,144.36,29.52
T012134,2025-12-10,S004,Marina Branch,C00326,InStore,Cash,P0176,3536541951800,6,12.59,0.3,PR0041,75.54,88.92,-13.38
T012135,2025-12-08,S005,Deira Branch,C00577,Online,Card,P0110,8523986800027,1,13.12,0.0,,13.12,8.77,4.35
T012136,2026-01-15,S003,Al Barsha Branch,C03378,Online,Apple Pay,P0007,6697848018454,5,23.4,0.0,,117.0,92.15,24.85
T012137,2025-11-24,S005,Deira Branch,C01184,Delivery,Apple Pay,P0296,9398368457767,1,10.56,0.0,,10.56,7.11,3.45
T012138,2025-12-11,S002,Dubai Hills Branch,C02381,Delivery,Apple Pay,P0096,4796275705967,3,8.07,0.0,,24.21,15.66,8.55
T012139,2025-12-12,S002,Dubai Hills Branch,C03595,Online,Apple Pay,P0230,917798270808,1,17.08,0.0,,17.08,13.07,4.01
T012140,2025-11-23,S005,Deira Branch,C01891,Online,Apple Pay,P0085,3221418880597,1,10.15,0.0,,10.15,6.62,3.53
T012141,2025-11-01,S005,Deira Branch,C00710,InStore,Card,P0129,3028439599534,3,13.94,0.0,,41.82,23.55,18.27
T012142,2025-11-28,S005,Deira Branch,C02713,Delivery,Google Pay,P0102,9226801824220,1,17.55,0.25,PR0048,17.55,13.77,3.78
T012143,2025-12-21,S004,Marina Branch,C01441,InStore,Cash,P0090,4328986143419,1,63.85,0.2,PR0041,63.85,58.63,5.22
T012144,2026-01-01,S003,Al Barsha Branch,C01808,Online,Cash,P0007,6697848018454,1,23.4,0.0,,23.4,18.43,4.97
T012145,2025-12-15,S003,Al Barsha Branch,C03859,InStore,Cash,P0095,7652775841611,3,11.74,0.0,,35.22,20.7,14.52
T012146,2025-12-20,S003,Al Barsha Branch,C01745,Delivery,Cash,P0267,3565880434163,1,48.01,0.0,,48.01,27.38,20.63
T012147,2026-01-09,S005,Deira Branch,C00636,Online,Google Pay,P0205,2890233030701,1,8.31,0.0,,8.31,4.73,3.58
T012148,2025-11-04,S005,Deira Branch,C03185,InStore,Apple Pay,P0037,5314737996501,2,13.76,0.05,PR0078,27.52,19.72,7.8
T012149,2025-12-19,S002,Dubai Hills Branch,C01842,Delivery,Apple Pay,P0170,9180552696584,3,10.34,0.0,,31.02,21.66,9.36
T012150,2025-11-27,S004,Marina Branch,C01383,InStore,Apple Pay,P0268,2373334333396,2,7.75,0.05,PR0048,15.5,11.3,4.2
T012151,2025-11-09,S004,Marina Branch,C02524,InStore,Google Pay,P0208,3494466574378,6,16.12,0.0,,96.72,79.62,17.1
T012152,2025-12-31,S002,Dubai Hills Branch,C03728,Delivery,Card,P0039,3634957885686,5,8.46,0.0,,42.3,28.95,13.35
T012153,2025-11-20,S001,JVC Branch,C00236,Online,Card,P0261,2137213865893,1,18.62,0.05,PR0052,18.62,14.18,4.44
T012154,2025-11-15,S004,Marina Branch,C01517,Delivery,Google Pay,P0077,6416052975168,6,13.88,0.0,,83.28,67.32,15.96
T012155,2025-12-29,S002,Dubai Hills Branch,C02572,Delivery,Apple Pay,P0122,7426841459334,5,9.79,0.0,,48.95,32.2,16.75
T012156,2025-11-29,S005,Deira Branch,C03944,InStore,Apple Pay,P0146,2646471543790,1,87.68,0.0,,87.68,56.14,31.54
T012157,2026-01-09,S001,JVC Branch,C02441,Delivery,Google Pay,P0255,9904137977239,3,7.91,0.0,,23.73,19.62,4.11
T012158,2025-11-11,S003,Al Barsha Branch,C00669,Delivery,Cash,P0281,5478077406493,6,14.01,0.0,,84.06,46.5,37.56
T012159,2025-12-23,S005,Deira Branch,C02722,InStore,Apple Pay,P0281,5478077406493,6,14.01,0.0,,84.06,46.5,37.56
T012160,2025-11-30,S001,JVC Branch,C03447,Online,Google Pay,P0002,2654235116159,3,12.83,0.0,,38.49,26.37,12.12
T012161,2025-11-08,S003,Al Barsha Branch,C00333,Delivery,Card,P0278,8006811492166,1,54.05,0.0,,54.05,31.28,22.77
T012162,2025-12-22,S003,Al Barsha Branch,C03683,InStore,Cash,P0016,5435346247515,1,11.06,0.0,,11.06,8.14,2.92
T012163,2025-12-05,S004,Marina Branch,C01029,InStore,Google Pay,P0068,7661771159217,5,18.17,0.05,PR0041,90.85,65.75,25.1
T012164,2025-11-04,S001,JVC Branch,C00382,Online,Card,P0141,9261429396858,3,10.21,0.3,PR0016,30.63,36.24,-5.61
T012165,2025-11-22,S005,Deira Branch,C03001,Online,Apple Pay,P0130,9268705685668,5,11.29,0.0,,56.45,38.05,18.4
T012166,2026-01-13,S002,Dubai Hills Branch,C03387,Delivery,Apple Pay,P0176,3536541951800,4,17.98,0.0,,71.92,59.28,12.64
T012167,2025-12-02,S005,Deira Branch,C00273,InStore,Apple Pay,P0130,9268705685668,1,11.29,0.0,,11.29,7.61,3.68
T012168,2025-11-08,S002,Dubai Hills Branch,C01299,Delivery,Cash,P0282,6326634163893,2,16.98,0.0,,33.96,20.6,13.36
T012169,2025-11-25,S003,Al Barsha Branch,C01522,Online,Cash,P0062,9651370985933,6,12.62,0.0,,75.72,44.46,31.26
T012170,2026-01-09,S001,JVC Branch,C00530,InStore,Cash,P0071,494519832731,1,75.68,0.0,,75.68,56.84,18.84
T012171,2025-10-17,S002,Dubai Hills Branch,C03653,InStore,Apple Pay,P0277,9876220234133,1,14.44,0.0,,14.44,11.79,2.65
T012172,2025-11-04,S001,JVC Branch,C03807,Delivery,Google Pay,P0022,3036541458687,3,12.44,0.0,,37.32,24.45,12.87
T012173,2025-11-23,S001,JVC Branch,C00002,InStore,Card,P0176,3536541951800,5,17.98,0.0,,89.9,74.1,15.8
T012174,2025-10-22,S003,Al Barsha Branch,C03892,Delivery,Cash,P0202,1914856467995,1,32.99,0.0,,32.99,19.26,13.73
T012175,2025-10-30,S001,JVC Branch,C01332,Online,Card,P0138,862118233981,5,12.03,0.0,,60.15,46.1,14.05
T012176,2025-10-27,S004,Marina Branch,C02006,InStore,Card,P0207,602933334681,4,11.28,0.3,PR0018,45.12,49.96,-4.84
T012177,2025-11-01,S004,Marina Branch,C00521,Online,Google Pay,P0045,9361832421021,2,8.02,0.0,,16.04,9.16,6.88
T012178,2025-10-17,S004,Marina Branch,C02183,Delivery,Card,P0255,9904137977239,3,6.33,0.2,PR0015,18.99,19.62,-0.63
T012179,2025-10-31,S001,JVC Branch,C02389,Online,Card,P0036,5067165726287,1,6.15,0.3,PR0035,6.15,5.96,0.19
T012180,2025-11-19,S003,Al Barsha Branch,C03056,Delivery,Card,P0106,8815371473214,1,15.51,0.0,,15.51,13.07,2.44
T012181,2026-01-10,S003,Al Barsha Branch,C02992,Delivery,Card,P0021,6025634216072,1,22.49,0.0,,22.49,18.2,4.29
T012182,2025-11-26,S003,Al Barsha Branch,C03895,Online,Apple Pay,P0153,512382825862,1,21.37,0.0,,21.37,12.18,9.19
T012183,2025-12-20,S004,Marina Branch,C01860,Delivery,Card,P0195,2621815997064,6,14.31,0.0,,85.86,53.94,31.92
T012184,2026-01-14,S004,Marina Branch,C02985,Delivery,Cash,P0284,2703120735644,1,43.24,0.0,,43.24,26.19,17.05
T012185,2025-12-07,S001,JVC Branch,C02996,InStore,Google Pay,P0219,9926189141178,6,11.36,0.0,,68.16,51.0,17.16
T012186,2025-12-05,S003,Al Barsha Branch,C02571,InStore,Card,P0152,1254573875711,4,15.2,0.0,,60.8,38.84,21.96
T012187,2025-12-11,S004,Marina Branch,C03016,InStore,Card,P0281,5478077406493,2,14.01,0.0,,28.02,15.5,12.52
T012188,2025-12-12,S005,Deira Branch,C03527,Online,Google Pay,P0130,9268705685668,5,11.29,0.0,,56.45,38.05,18.4
T012189,2026-01-14,S005,Deira Branch,C02129,Delivery,Apple Pay,P0159,9788191485806,2,8.87,0.0,,17.74,12.62,5.12
T012190,2025-11-26,S005,Deira Branch,C03836,Online,Card,P0171,3006848666184,1,39.08,0.2,PR0024,39.08,27.11,11.97
T012191,2025-12-12,S003,Al Barsha Branch,C02090,Online,Apple Pay,P0108,47974801622,3,14.31,0.0,,42.93,36.06,6.87
T012192,2025-11-24,S002,Dubai Hills Branch,C01089,InStore,Google Pay,P0250,8272299275038,1,15.51,0.0,,15.51,12.48,3.03
T012193,2025-11-11,S005,Deira Branch,C00469,Delivery,Apple Pay,P0047,4902787429677,2,9.74,0.15,PR0023,19.48,19.22,0.26
T012194,2025-11-08,S004,Marina Branch,C03275,Delivery,Cash,P0157,8274225790509,1,128.13,0.0,,128.13,77.61,50.52
T012195,2025-11-06,S002,Dubai Hills Branch,C01225,Online,Cash,P0214,5007432927122,4,14.37,0.15,PR0043,57.48,47.08,10.4
T012196,2025-12-18,S002,Dubai Hills Branch,C00383,InStore,Apple Pay,P0274,7175455884505,3,13.51,0.0,,40.53,30.69,9.84
T012197,2025-11-05,S002,Dubai Hills Branch,C03028,Online,Card,P0265,7690426818186,1,12.32,0.0,,12.32,10.34,1.98
T012198,2025-12-16,S001,JVC Branch,C02644,Online,Card,P0139,7933410166680,5,17.9,0.0,,89.5,70.55,18.95
T012199,2026-01-11,S004,Marina Branch,C01554,Delivery,Google Pay,P0187,407859321339,4,11.12,0.3,PR0032,44.48,38.4,6.08
T012200,2025-11-10,S004,Marina Branch,C02137,Online,Card,P0105,7102767735928,3,12.72,0.0,,38.16,30.21,7.95
T012201,2025-11-27,S005,Deira Branch,C00600,Delivery,Apple Pay,P0128,690331190794,1,22.24,0.0,,22.24,14.07,8.17
T012202,2025-10-17,S005,Deira Branch,C00391,InStore,Cash,P0274,7175455884505,2,13.51,0.0,,27.02,20.46,6.56
T012203,2025-11-15,S001,JVC Branch,C03041,Online,Google Pay,P0281,5478077406493,6,14.01,0.0,,84.06,46.5,37.56
T012204,2025-11-29,S005,Deira Branch,C02334,Online,Apple Pay,P0270,8678085627188,1,69.81,0.0,,69.81,43.05,26.76
T012205,2025-10-26,S002,Dubai Hills Branch,C03436,InStore,Cash,P0036,5067165726287,6,7.02,0.2,PR0071,42.12,35.76,6.36
T012206,2025-12-20,S002,Dubai Hills Branch,C01312,Delivery,Card,P0255,9904137977239,1,7.91,0.0,,7.91,6.54,1.37
T012207,2025-10-19,S005,Deira Branch,C01543,Online,Cash,P0287,3136502491637,2,10.85,0.15,PR0016,21.7,18.94,2.76
T012208,2025-10-27,S002,Dubai Hills Branch,C03295,Delivery,Cash,P0095,7652775841611,3,11.74,0.0,,35.22,20.7,14.52
T012209,2025-12-21,S004,Marina Branch,C01892,Online,Card,P0142,1631599965044,2,20.21,0.05,PR0003,40.42,29.78,10.64
T012210,2026-01-11,S003,Al Barsha Branch,C02239,Online,Card,P0230,917798270808,1,16.23,0.05,PR0075,16.23,13.07,3.16
T012211,2026-01-06,S001,JVC Branch,C03537,Delivery,Apple Pay,P0159,9788191485806,4,8.87,0.0,,35.48,25.24,10.24
T012212,2025-12-21,S002,Dubai Hills Branch,C03398,Delivery,Cash,P0298,5933441969313,1,74.26,0.0,,74.26,51.1,23.16
T012213,2025-12-03,S002,Dubai Hills Branch,C03209,Delivery,Apple Pay,P0123,6878339187853,1,108.96,0.0,,108.96,74.8,34.16
T012214,2026-01-12,S001,JVC Branch,C02102,Online,Card,P0211,5842824172489,6,16.44,0.0,,98.64,74.58,24.06
T012215,2025-11-20,S004,Marina Branch,C02482,InStore,Card,P0234,4380571983862,2,10.72,0.0,,21.44,16.18,5.26
T012216,2025-12-15,S001,JVC Branch,C00288,InStore,Google Pay,P0135,4235369378545,3,9.76,0.0,,29.28,24.3,4.98
T012217,2025-10-31,S002,Dubai Hills Branch,C03753,Online,Apple Pay,P0257,8811729806864,1,20.98,0.0,,20.98,12.66,8.32
T012218,2025-11-24,S003,Al Barsha Branch,C02799,InStore,Google Pay,P0154,6093796603344,1,29.41,0.0,,29.41,21.73,7.68
T012219,2025-10-24,S005,Deira Branch,C03734,Online,Google Pay,P0108,47974801622,5,14.31,0.0,,71.55,60.1,11.45
T012220,2025-11-16,S004,Marina Branch,C00754,Online,Card,P0031,6688937346701,3,7.64,0.3,PR0056,22.92,22.68,0.24
T012221,2025-12-10,S001,JVC Branch,C02860,InStore,Google Pay,P0104,1094396907844,1,35.25,0.3,PR0023,35.25,40.43,-5.18
T012222,2025-12-29,S002,Dubai Hills Branch,C00221,Delivery,Apple Pay,P0218,16761847235,2,12.39,0.0,,24.78,18.04,6.74
T012223,2026-01-13,S003,Al Barsha Branch,C01144,InStore,Card,P0277,9876220234133,4,14.44,0.0,,57.76,47.16,10.6
T012224,2025-12-27,S005,Deira Branch,C01945,Online,Cash,P0065,1390053293184,4,12.52,0.3,PR0032,50.08,43.44,6.64
T012225,2025-11-19,S003,Al Barsha Branch,C00898,InStore,Google Pay,P0093,1952058527727,2,10.53,0.0,,21.06,13.84,7.22
T012226,2025-11-02,S001,JVC Branch,C01987,InStore,Cash,P0041,824008427108,4,17.43,0.0,,69.72,44.56,25.16
T012227,2026-01-10,S004,Marina Branch,C03691,Online,Card,P0205,2890233030701,5,8.31,0.0,,41.55,23.65,17.9
T012228,2025-12-14,S005,Deira Branch,C03143,Online,Apple Pay,P0288,5132719500528,5,16.54,0.0,,82.7,64.9,17.8
T012229,2025-10-23,S001,JVC Branch,C00838,InStore,Card,P0186,8380657875988,1,34.81,0.0,,34.81,22.07,12.74
T012230,2025-12-03,S002,Dubai Hills Branch,C03061,InStore,Google Pay,P0179,7024103865710,3,12.27,0.0,,36.81,22.5,14.31
T012231,2025-11-06,S004,Marina Branch,C02531,Online,Google Pay,P0156,5134125286690,1,21.11,0.0,,21.11,17.43,3.68
T012232,2025-12-26,S001,JVC Branch,C03190,InStore,Apple Pay,P0026,2148951343321,2,14.0,0.0,,28.0,19.12,8.88
T012233,2025-10-17,S002,Dubai Hills Branch,C01428,InStore,Card,P0216,2104478985628,2,14.93,0.15,PR0073,29.86,20.4,9.46
T012234,2025-12-31,S002,Dubai Hills Branch,C03446,InStore,Cash,P0175,3800030756222,1,73.47,0.0,,73.47,46.03,27.44
T012235,2026-01-01,S003,Al Barsha Branch,C02810,InStore,Cash,P0193,5704331541007,6,14.51,0.0,,87.06,73.56,13.5
T012236,2026-01-14,S003,Al Barsha Branch,C01373,InStore,Google Pay,P0272,5647292931435,1,8.15,0.0,,8.15,5.52,2.63
T012237,2025-12-17,S005,Deira Branch,C03003,Delivery,Cash,P0232,4858333945224,2,13.79,0.05,PR0007,27.58,22.98,4.6
T012238,2026-01-13,S005,Deira Branch,C03640,Delivery,Apple Pay,P0231,1699586693462,5,10.43,0.0,,52.15,39.5,12.65
T012239,2025-10-22,S001,JVC Branch,C00411,InStore,Card,P0279,2820055778482,1,10.35,0.25,PR0079,10.35,10.64,-0.29
T012240,2025-10-21,S002,Dubai Hills Branch,C02305,Online,Cash,P0297,433504888995,2,18.45,0.0,,36.9,26.9,10.0
T012241,2025-11-15,S002,Dubai Hills Branch,C00691,Online,Cash,P0166,3712938700514,4,12.45,0.2,PR0010,49.8,46.48,3.32
T012242,2025-11-02,S004,Marina Branch,C03790,Online,Card,P0031,6688937346701,6,10.91,0.0,,65.46,45.36,20.1
T012243,2025-11-23,S003,Al Barsha Branch,C02487,InStore,Cash,P0124,9822587139710,4,8.24,0.0,,32.96,26.32,6.64
T012244,2025-11-06,S001,JVC Branch,C02381,Delivery,Cash,P0233,8460810620034,2,12.31,0.1,PR0057,24.62,19.66,4.96
T012245,2025-11-20,S003,Al Barsha Branch,C03652,InStore,Apple Pay,P0008,8281489325286,4,14.09,0.2,PR0074,56.36,42.08,14.28
T012246,2025-11-07,S005,Deira Branch,C02836,Delivery,Card,P0017,8384251354276,2,9.45,0.0,,18.9,16.06,2.84
T012247,2025-11-08,S001,JVC Branch,C03887,Delivery,Cash,P0020,6204505331582,4,8.21,0.0,,32.84,26.28,6.56
T012248,2025-12-29,S003,Al Barsha Branch,C03505,InStore,Apple Pay,P0217,332309821506,5,10.27,0.0,,51.35,39.8,11.55
T012249,2025-10-22,S003,Al Barsha Branch,C03703,Online,Card,P0138,862118233981,1,12.03,0.0,,12.03,9.22,2.81
T012250,2025-10-29,S001,JVC Branch,C02566,Online,Google Pay,P0097,2029702135566,1,14.93,0.0,,14.93,11.22,3.71
T012251,2025-11-30,S001,JVC Branch,C01943,Online,Card,P0030,1665876036691,1,11.55,0.05,PR0008,11.55,7.53,4.02
T012252,2025-11-11,S003,Al Barsha Branch,C03934,Online,Card,P0217,332309821506,3,10.27,0.0,,30.81,23.88,6.93
T012253,2025-12-10,S002,Dubai Hills Branch,C03802,Online,Apple Pay,P0083,5186449251922,3,22.58,0.0,,67.74,53.31,14.43
T012254,2025-12-24,S003,Al Barsha Branch,C00514,Delivery,Card,P0068,7661771159217,3,19.13,0.0,,57.39,39.45,17.94
T012255,2025-11-25,S004,Marina Branch,C00335,Online,Apple Pay,P0191,7528953926442,2,11.52,0.0,,23.04,14.9,8.14
T012256,2025-12-07,S005,Deira Branch,C01207,Online,Apple Pay,P0159,9788191485806,1,8.87,0.0,,8.87,6.31,2.56
T012257,2025-11-29,S005,Deira Branch,C00914,Delivery,Card,P0095,7652775841611,3,11.74,0.0,,35.22,20.7,14.52
